"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"232","RT @vooda1: #BernieOrBust #JillStein #GaryJohnson Protest Vote Elected a Monster &amp; our country's demise https://t.co/Az7nP8hDMq",FALSE,0,NA,2016-11-14 09:25:52,FALSE,NA,"798094589051731968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deb3ms",28,TRUE,FALSE,NA,NA
"233","RT @vooda1: #BernieOrBust #JillStein #GaryJohnson Protest Vote Elected a Monster &amp; our country's demise https://t.co/Az7nP8hDMq",FALSE,0,NA,2016-11-14 09:25:35,FALSE,NA,"798094515403980800",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","SOUTHERNjamespb",28,TRUE,FALSE,NA,NA
"234","RT @vooda1: #BernieOrBust #JillStein #GaryJohnson Protest Vote Elected a Monster &amp; our country's demise https://t.co/Az7nP8hDMq",FALSE,0,NA,2016-11-14 09:25:05,FALSE,NA,"798094392577826816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","therapyworksBC",28,TRUE,FALSE,NA,NA
"235","#BernieOrBust #JillStein #GaryJohnson Protest Vote Elected a Monster &amp; our country's demise https://t.co/Az7nP8hDMq",FALSE,30,NA,2016-11-14 09:24:35,FALSE,NA,"798094267218468865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vooda1",28,FALSE,FALSE,NA,NA
"236","Do y'all support Keith Ellison for the #DNCChair #bernieorburst #JillNotHill #JillStein2020 #JillStein #imwithher #berniecrat @keithellison",FALSE,1,NA,2016-11-14 09:01:49,FALSE,NA,"798088534645059584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","johnny3Ko",0,FALSE,FALSE,NA,NA
"237","RT @harrysmom1: #JillStein #FDA why the heck not?) https://t.co/hDfCGVYM94",FALSE,0,NA,2016-11-14 08:18:58,FALSE,NA,"798077754294042624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LovelyLowEnd",1,TRUE,FALSE,NA,NA
"238","#JillStein #FDA why the heck not?) https://t.co/hDfCGVYM94",FALSE,1,NA,2016-11-14 08:16:33,FALSE,NA,"798077144429494272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","harrysmom1",1,FALSE,FALSE,NA,NA
"239","RT @EhhcoG: RT<ed><U+00A0><U+00BD><ed><U+00B4><U+0081> #RESIST THE #OLIGARCHY #DisruptTheTyranny <ed><U+00A0><U+00BC><ed><U+00BD><U+0083>#VoteGreen #JillStein <ed><U+00A0><U+00BC><ed><U+00BD><U+0083> #BreakThe2PartyTrap https://t.co/NHjRUlgeGr",FALSE,0,NA,2016-11-14 08:12:08,FALSE,NA,"798076034272952320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quitman04",85,TRUE,FALSE,NA,NA
"240","@katpurnicous @HollyAnswers I voted #JillStein becase I want a Female President. #hiliaryclinton would be the F President. Emale was deleted",FALSE,0,"katpurnicous",2016-11-14 08:08:59,FALSE,"798074723120873472","798075242468020224","1183314973","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GoodbyeWW3",0,FALSE,FALSE,NA,NA
"241","The alternate universe of President-Elect #BernieSanders https://t.co/FCbsauQeMz #JillStein #JillNotHill #Democrats #Democrat",FALSE,1,NA,2016-11-14 07:23:53,FALSE,NA,"798063892219985921",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cdixon25",0,FALSE,FALSE,NA,NA
"242","Isn't it great we didn't elect #Killery? /sarcasm What say all you #JillStein voters? Is this better? https://t.co/dYvjyo0KP1",FALSE,0,NA,2016-11-14 07:14:54,FALSE,NA,"798061627979378688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sandnseaOR",0,FALSE,FALSE,NA,NA
"243","@AnnieAngst Talks we should be having with #MAGA #JillStein #GaryJohnson #TrumpTrain crew. I think we should start with #trumpscabinet",FALSE,0,"AnnieAngst",2016-11-14 06:57:31,FALSE,"798056278354313216","798057254285176832","367582828","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rock_golem",0,FALSE,FALSE,NA,NA
"244","Well, #JillStein is masturbating with kale &amp; quinoa. Johnson thinks the election is Jan 20th, while he looks for Eu… https://t.co/fK8tC0gcAr",FALSE,0,NA,2016-11-14 06:52:27,TRUE,NA,"798055981305298945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MickWoof",0,FALSE,FALSE,NA,NA
"245","RT @bernied425: Imperfection sounds so acceptable. The truth is Hillary is the devil incarnate. Time to see her for what she is. #JillStein…",FALSE,0,NA,2016-11-14 06:28:59,FALSE,NA,"798050075226181633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BBBubby77",3,TRUE,FALSE,NA,NA
"246","@kurteichenwald So you'd rather blame #JillStein than the millions of #Trump voters who are complicit in racism? Bathe in YOUR shame, mister",FALSE,0,"kurteichenwald",2016-11-14 06:15:45,FALSE,NA,"798046746395824128","215207998","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexfowlest",0,FALSE,FALSE,NA,NA
"247","Where #Progressives Won &amp; Lost on Election Night #Marijuana Won BIG! https://t.co/eqblwmC2L5 #Maine #THR #Jillstein #RankChoiceVoting",FALSE,2,NA,2016-11-14 06:07:06,FALSE,NA,"798044567086002176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RBE_Zeitgeist",0,FALSE,FALSE,NA,NA
"248","@achariw Ok, so, you helped elect Trump.  A vote for #JillStein was a vote for the winner between Dem and Gop.",FALSE,0,"achariw",2016-11-14 06:00:33,FALSE,"797987006940753920","798042917654827008","22408314","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JanettThinks",0,FALSE,FALSE,NA,NA
"249","RT @bernied425: Imperfection sounds so acceptable. The truth is Hillary is the devil incarnate. Time to see her for what she is. #JillStein…",FALSE,0,NA,2016-11-14 05:54:42,FALSE,NA,"798041447270223876",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amborin",3,TRUE,FALSE,NA,NA
"250","#Wisconsin --a 1 % margin
1,382,210 HRC 1,409,467 DT 
152,943 3rd party  
46.9% HRC  47.9%  DT  
---5.2% 3rd party----
#JillStein #Bernie",FALSE,0,NA,2016-11-14 05:54:36,FALSE,NA,"798041420657491968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FlipPAinECDec19",0,FALSE,FALSE,NA,NA
"251","The shadow government is actually a thing. It's mostly #Soros and the #kochbrothers . #JillStein #TrumpTrain… https://t.co/QSgT1bmfZD",FALSE,0,NA,2016-11-14 05:42:15,TRUE,NA,"798038313013653509",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rock_golem",0,FALSE,FALSE,NA,NA
"252","@McTestaInc @carmen42 #NotMyPresident  #jillstein #mikeflynn #GreenParty https://t.co/q5mYM3ZLc4",FALSE,1,"McTestaInc",2016-11-14 05:34:54,FALSE,"798030125400850432","798036464411869184","2730558604","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","CinemaWellness",0,FALSE,FALSE,NA,NA
"253","RT @bernied425: Hello! Obama kept none of his promises. Perhaps that is why people turned to Trump. #JillStein had something real to offer…",FALSE,0,NA,2016-11-14 05:07:03,FALSE,NA,"798029453360123904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BerniesArmy2",2,TRUE,FALSE,NA,NA
"254","Hello! Obama kept none of his promises. Perhaps that is why people turned to Trump. #JillStein had something real t… https://t.co/LtNvr43tki",FALSE,3,NA,2016-11-14 04:59:53,TRUE,NA,"798027650862182400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",2,FALSE,FALSE,NA,NA
"255","RT @TokyoPopRocks: #GaryJohnson #JillStein EARNED every vote they got. At NO point was #HillaryClinton entitled to ANY of them. They weren'…",FALSE,0,NA,2016-11-14 04:59:41,FALSE,NA,"798027601574969344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","musquiz_manuel",65,TRUE,FALSE,NA,NA
"256","RT @bernied425: Imperfection sounds so acceptable. The truth is Hillary is the devil incarnate. Time to see her for what she is. #JillStein…",FALSE,0,NA,2016-11-14 04:57:12,FALSE,NA,"798026977487663104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3AMArtPR",3,TRUE,FALSE,NA,NA
"257","Imperfection sounds so acceptable. The truth is Hillary is the devil incarnate. Time to see her for what she is.… https://t.co/33g0pzVB4B",FALSE,2,NA,2016-11-14 04:56:29,TRUE,NA,"798026795467624448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",3,FALSE,FALSE,NA,NA
"258","RT @38_28_38: #JillStein
Was paid to shave off HRC votes <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>
@tlsmith1963 @ReelectBernie @fang3207 @AlisonSpalding2 @JENuinelyHonest https://…",FALSE,0,NA,2016-11-14 04:49:56,FALSE,NA,"798025147542171648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kathyslaughter",3,TRUE,FALSE,NA,NA
"259","RT @38_28_38: #JillStein
Was paid to shave off HRC votes <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>
@tlsmith1963 @ReelectBernie @fang3207 @AlisonSpalding2 @JENuinelyHonest https://…",FALSE,0,NA,2016-11-14 04:46:19,FALSE,NA,"798024237923463168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ursaluna",3,TRUE,FALSE,NA,NA
"260","RT @bernied425: Kudos to this man at a time when I have very little hope for mankind. #JillStein #NoDAPL https://t.co/LxH5ne5Y4n",FALSE,0,NA,2016-11-14 04:38:25,FALSE,NA,"798022250347663360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MaxKingsleyEh",4,TRUE,FALSE,NA,NA
"261","RT @DankJillMemes: Much like the anti-war democrats, where'd they go? #NeverHillaryOrTrump #JillStein https://t.co/hZKyntzQ8W",FALSE,0,NA,2016-11-14 04:22:48,FALSE,NA,"798018319693451265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TheSteeldawn",72,TRUE,FALSE,NA,NA
"262","Pump your brakes. Hillary is to blame. https://t.co/0dwibcLA7b My vote for #JillStein was not a protest vote. My co… https://t.co/KB3CWcK5Z4",FALSE,0,NA,2016-11-14 04:14:48,TRUE,NA,"798016305899180032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",0,FALSE,FALSE,NA,NA
"263","Doesn't pass the giggle test. https://t.co/0dwibctYIB Also, https://t.co/uf1c6SzKWi In the end, #JillStein is the l… https://t.co/cKzBw61Q7S",FALSE,0,NA,2016-11-14 04:06:27,TRUE,NA,"798014203793580032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",0,FALSE,FALSE,NA,NA
"264","RT @Dragofix: Get to know #JillStein &amp; #ajamubaraka #TheGreenParty before next #elections https://t.co/GlDVUzuMnt #VoteThirdParty #US #poli…",FALSE,0,NA,2016-11-14 04:04:32,FALSE,NA,"798013721498906624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greennomad61",4,TRUE,FALSE,NA,NA
"265","Actually, you need to congratulate your girl Hillary. She managed to destroy herself. https://t.co/0dwibcLA7b Pleas… https://t.co/jVO6SOjXVp",FALSE,0,NA,2016-11-14 03:59:24,TRUE,NA,"798012430345445376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",0,FALSE,FALSE,NA,NA
"266","RT @NeoProgressive1: #JillStein with #RevPinkney at the 2012 #GreenParty Convention
@DrJillStein WOULD #FreeRevPinkney! https://t.co/AD5oUI…",FALSE,0,NA,2016-11-14 03:56:31,FALSE,NA,"798011707121659904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aldaelectrician",12,TRUE,FALSE,NA,NA
"267","Au contraire, mon frere. Hillary and the DNC stepped on their own stick. https://t.co/0dwibctYIB Leave #JillStein o… https://t.co/UH0qlUzLEB",FALSE,0,NA,2016-11-14 03:53:39,TRUE,NA,"798010982345773058",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",0,FALSE,FALSE,NA,NA
"268","@bernied425 @Salon Nice to know that you and your loved ones don't need Medicare, congratulations! #JillStein will pick up the tab!",FALSE,0,"bernied425",2016-11-14 03:51:29,FALSE,"798005760600981504","798010438223069184","714165307166875648","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rocky1542",0,FALSE,FALSE,NA,NA
"269","Having a pity party, are you? Try looking in the mirror. There's a lot to see. https://t.co/uf1c6SRmkS Don't make… https://t.co/cocEKKIBvv",FALSE,0,NA,2016-11-14 03:47:07,TRUE,NA,"798009337524486144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",0,FALSE,FALSE,NA,NA
"270","RT @bernied425: Kudos to this man at a time when I have very little hope for mankind. #JillStein #NoDAPL https://t.co/LxH5ne5Y4n",FALSE,0,NA,2016-11-14 03:36:54,FALSE,NA,"798006769788125184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lovillalee",4,TRUE,FALSE,NA,NA
"271","RT @bernied425: Kudos to this man at a time when I have very little hope for mankind. #JillStein #NoDAPL https://t.co/LxH5ne5Y4n",FALSE,0,NA,2016-11-14 03:36:15,FALSE,NA,"798006603538571268",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ru4peace2",4,TRUE,FALSE,NA,NA
"272","RT @bernied425: Kudos to this man at a time when I have very little hope for mankind. #JillStein #NoDAPL https://t.co/LxH5ne5Y4n",FALSE,0,NA,2016-11-14 03:33:05,FALSE,NA,"798005807480766464",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chuddles11",4,TRUE,FALSE,NA,NA
"273","My (non-protest) vote for #JillStein worked out fine for me.  Looks like Hillary stepped on her own stick.… https://t.co/lYxH4OGjKx",FALSE,1,NA,2016-11-14 03:32:54,TRUE,NA,"798005760600981504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",0,FALSE,FALSE,NA,NA
"274","Give HRC a little credit, will you?She and the Dems took care of things quite nicely. https://t.co/0dwibcLA7b Leave… https://t.co/rcJSFAX91v",FALSE,0,NA,2016-11-14 03:26:05,TRUE,NA,"798004046967742464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",0,FALSE,FALSE,NA,NA
"275","@KeithOlbermann Don't channel me, my man. I proudly voted 4 #JillStein. HRC was 4 war/Wall St/fracking/#TPP/Big Pha… https://t.co/a3KbMS45PG",FALSE,0,"KeithOlbermann",2016-11-14 03:10:19,TRUE,NA,"798000078933766144","130617778","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",0,FALSE,FALSE,NA,NA
"276","Kudos to this man at a time when I have very little hope for mankind. #JillStein #NoDAPL https://t.co/LxH5ne5Y4n",FALSE,6,NA,2016-11-14 03:05:07,FALSE,NA,"797998770285899778",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",4,FALSE,FALSE,NA,NA
"277","@speechboy71 @MattMurph24 --&gt;  #JillStein #GaryJohnson",FALSE,0,"speechboy71",2016-11-14 03:03:41,FALSE,"797963841162375168","797998408866754560","113061485","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","troubadourcali",0,FALSE,FALSE,NA,NA
"278","RT @38_28_38: #JillStein
Was paid to shave off HRC votes <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>
@tlsmith1963 @ReelectBernie @fang3207 @AlisonSpalding2 @JENuinelyHonest https://…",FALSE,0,NA,2016-11-14 03:03:26,FALSE,NA,"797998344740052993",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wharfrat2004",3,TRUE,FALSE,NA,NA
"279","#JillStein
Was paid to shave off HRC votes <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>
@tlsmith1963 @ReelectBernie @fang3207 @AlisonSpalding2 @JENuinelyHonest https://t.co/jmZ2DjQhxy",FALSE,3,"38_28_38",2016-11-14 03:02:25,FALSE,"797996793619431424","797998091592929280","228865063","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","38_28_38",3,FALSE,FALSE,NA,NA
"280","RT @EricMcCormack: This is heartbreaking. If you threw your vote away on #JillStein, do me a favor: don't tell me. Self(ish)-destruction. @…",FALSE,0,NA,2016-11-14 02:58:19,FALSE,NA,"797997058070224896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VictoriaJohns17",536,TRUE,FALSE,NA,NA
"281","The ONE SINGLE VOTE that I regret casting in my 25 yrs of voting was for #JillStein in 2012...and I REGRET IT MORE… https://t.co/v0RD1GgsP5",FALSE,0,NA,2016-11-14 02:50:12,TRUE,NA,"797995015448297472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","michellesuicide",0,FALSE,FALSE,NA,NA
"282","#Democrats #democraticparty #greens #jillstein #bernie2020 https://t.co/TTY4CcYy8t",FALSE,2,NA,2016-11-14 02:41:31,FALSE,NA,"797992830064988160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","polfilmblog",0,FALSE,FALSE,NA,NA
"283","Once again with feeling:  Fuck #JillStein! https://t.co/bOhNpWuULQ",FALSE,3,NA,2016-11-14 02:35:43,FALSE,NA,"797991370195488768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The_Mockers",1,FALSE,FALSE,NA,NA
"284","@JanettThinks neither do I, however, my conscience could not support a Hillary vote nor a Trump vote, why #JillStein got my vite",FALSE,0,"JanettThinks",2016-11-14 02:18:22,FALSE,"797450323203866624","797987006940753920","73286371","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","achariw",0,FALSE,FALSE,NA,NA
"285","CBC News: Shades of Ralph Nader: Did Gary Johnson and #JillStein tip the 2016 U.S. election? https://t.co/ZDUS0jC7gJ",FALSE,0,NA,2016-11-14 02:01:05,FALSE,NA,"797982653748285444",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","bobbyw24",0,FALSE,FALSE,NA,NA
"286","RT @africanroaster: Yes...but blame #Russia #COMEY #WIKILEAKS #BernieSanders #JillStein and #Greenfrogsinredunderpants... https://t.co/ukeP…",FALSE,0,NA,2016-11-14 01:59:49,FALSE,NA,"797982337493516288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rollin_Stone58",1,TRUE,FALSE,NA,NA
"287","#Jesus #WikiLeaks #Quotes:#JobCreation Is Biznes #prohibition,coz competition is for luzers:
#OWS #JillStein #Birdie
https://t.co/l5CNhYXmMm",FALSE,0,NA,2016-11-14 01:58:36,FALSE,NA,"797982029140938752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mikloshvanEgan",0,FALSE,FALSE,NA,NA
"288","#Trump
#issues
#NativeAmerican 
#letsworkonit
#JillStein #care
#NoDAPL 
#HumanRights
people.power.movement's photo https://t.co/QV0VxMsx7G",FALSE,0,NA,2016-11-14 01:57:37,FALSE,NA,"797981783363088384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Plitvica",0,FALSE,FALSE,NA,NA
"289","If you can't put your values into your vote, we don't have a democracy... #JillStein #aphorisms https://t.co/UhsKL5oHCD",FALSE,0,NA,2016-11-14 01:32:12,FALSE,NA,"797975387196166144",NA,"<a href=""http://127.0.0.1/"" rel=""nofollow"">RuttenBasFanApp</a>","RuttenBasFan",0,FALSE,FALSE,NA,NA
"290","Yes...but blame #Russia #COMEY #WIKILEAKS #BernieSanders #JillStein and #Greenfrogsinredunderpants... https://t.co/ukePX7Dx3u",FALSE,1,NA,2016-11-14 01:25:19,FALSE,NA,"797973653422043137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","africanroaster",1,FALSE,FALSE,NA,NA
"291","RT @GreenMomHacks: . . . . . #life #truth #trump #potus #politics #hackers #hacked #jillstein #jillnothill #hillaryclinton… https://t.co/ie…",FALSE,0,NA,2016-11-14 01:25:11,FALSE,NA,"797973622543392769",NA,"<a href=""https://www.facebook.com/trickortips"" rel=""nofollow"">The Hacker Bot</a>","TheHackerBOT",1,TRUE,FALSE,NA,NA
"292",".@BernieSanders YOU shud reach out to #trump direct! 1 idea: MASSIVE Enrgy-indep,job-making pro-rural Wind!USA=… https://t.co/wiogfsFPQ9",FALSE,0,"BernieSanders",2016-11-14 01:19:39,TRUE,"797945269560213504","797972229711532032","216776631","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EconDemocracy1",0,FALSE,FALSE,NA,NA
"293",". . . . . #life #truth #trump #potus #politics #hackers #hacked #jillstein #jillnothill #hillaryclinton…… https://t.co/8c9gEXr0wq",FALSE,1,NA,2016-11-14 01:19:36,TRUE,NA,"797972214880419840",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","GreenMomHacks",1,FALSE,FALSE,NA,NA
"294","Wise point !!.....I would actually change it to #JillStein ,but it will suffice like that for now.. https://t.co/xmh4PVbHYM",FALSE,0,NA,2016-11-14 01:03:25,FALSE,NA,"797968142903279616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MariaKappatou",0,FALSE,FALSE,NA,NA
"295","RT @AnnieAngst: @rock_golem @Jacob606 @TheDemocrats @realDonaldTrump Clinton's goin' for it. #DonaldTrump #BernieSanders #JillStein https:/…",FALSE,0,NA,2016-11-14 00:59:16,FALSE,NA,"797967096911106049",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rock_golem",1,TRUE,FALSE,NA,NA
"296","RT @LeeCamp: So far @CNN #Election numbers refuse to show #JillStein. I realize she might not be high, but they shld show the numbers. #Red…",FALSE,0,NA,2016-11-14 00:48:28,FALSE,NA,"797964378821664769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omsweetaum",203,TRUE,FALSE,NA,NA
"297","RT @ProgressivGreen: #JillStein didn't spoil anything, D's spoiled it when they rammed -H down our throats. Tonight, is a collective gag re…",FALSE,0,NA,2016-11-14 00:48:17,FALSE,NA,"797964336471777280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omsweetaum",37,TRUE,FALSE,NA,NA
"298","RT @Greencard74: The real story of #dixvillenotch is the #JillStein shutout.",FALSE,0,NA,2016-11-14 00:47:09,FALSE,NA,"797964049925320704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omsweetaum",82,TRUE,FALSE,NA,NA
"299","RT @nekeshiaj: Today I #voted for the future and not the past. #JillStein #GreenPartyUS #myvote2016",FALSE,0,NA,2016-11-14 00:46:37,FALSE,NA,"797963916911382528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omsweetaum",9,TRUE,FALSE,NA,NA
"300","@diamondsnjeans You aren't realizing that it takes decades to start a new party. If you knew #JillStein you would see she is like Bernie",FALSE,0,"diamondsnjeans",2016-11-14 00:43:37,FALSE,"797957439878332416","797963160099561472","165172558","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BCayenneBird",0,FALSE,FALSE,NA,NA
"301","RT @GreenProgBlog: https://t.co/UwasVuvVh4 #JillStein #RankedChoiceVoting",FALSE,0,NA,2016-11-14 00:40:20,FALSE,NA,"797962333834346497",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","UniteForPower",1,TRUE,FALSE,NA,NA
"302","https://t.co/UwasVuvVh4 #JillStein #RankedChoiceVoting",FALSE,1,NA,2016-11-14 00:33:18,FALSE,NA,"797960563355549696",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","GreenProgBlog",1,FALSE,FALSE,NA,NA
"303","Never argue with a fool, onlookers may not be able to tell the difference.
Mark Twain #DonaldTrump #HillaryClinton #JillStein #GaryJohnson",FALSE,1,NA,2016-11-14 00:29:00,FALSE,NA,"797959482852732928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jinx225",0,FALSE,FALSE,NA,NA
"304","#HillarySupporters said they didn't need us to win so we listened to them #bernieorburst #NeverHillary #JillStein https://t.co/cndknRsBwt",FALSE,0,NA,2016-11-14 00:17:06,FALSE,NA,"797956486068453379",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Danny_2O11",0,FALSE,FALSE,NA,NA
"305","RT @claudia_stauber: Listen in if you get a chance! Tim is awesome! @TimBartender #JillStein #jillnothill #OurRevolution #VoteGreen https:/…",FALSE,0,NA,2016-11-14 00:16:44,FALSE,NA,"797956393139437568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","deborahjlundy",22,TRUE,FALSE,NA,NA
"306","OPEN DEBATES! #JillStein = not afraid to be arrested for opportunity to debate! Sign here https://t.co/ITR7TZH9y3 https://t.co/xLdOBpUSbo",FALSE,0,NA,2016-11-14 00:12:13,FALSE,NA,"797955257724760064",NA,"<a href=""http://www.tweetjukebox.com"" rel=""nofollow"">Tweet Jukebox</a>","changeutoday",0,FALSE,FALSE,NA,NA
"307","https://t.co/xSZtHsS29h How did that protest vote work out for you? #Bernieorbust #JillStein #GaryJohnson Great job #ruralamerica",FALSE,0,NA,2016-11-14 00:09:50,FALSE,NA,"797954658362859520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rocky1542",0,FALSE,FALSE,NA,NA
"308","RT @RTenfrancais: #JillStein, candidate des Verts #Elections2016 qualifie ses rivaux de «protofasciste» et de «reine de la corruption» http…",FALSE,0,NA,2016-11-14 00:06:01,FALSE,NA,"797953698966228994",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anne_chemin",13,TRUE,FALSE,NA,NA
"309","@RealJamesWoods hey, some bernie &amp; jill fans think of this as the hillbot meltdown #NeverHillary #BernieSanders… https://t.co/LfUPxTGOJK",FALSE,0,"RealJamesWoods",2016-11-14 00:01:15,TRUE,NA,"797952496337489922","78523300","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","harrysmom1",0,FALSE,FALSE,NA,NA
"310","RT @JoeSmithSDK: Jordan On Calm Before Standing Rock Storm https://t.co/98veRs2sE6 via @YouTube #NoDAPL #JillStein",FALSE,0,NA,2016-11-14 00:00:15,FALSE,NA,"797952248558993408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rae59481111",4,TRUE,FALSE,NA,NA
